address,motif1,motif1_00,motif1_01,motif1_10,motif1_11,motif2,motif3,motif1_ratio,motif2_ratio,motif3_ratio,motif1_00_ratio,motif1_01_ratio,motif1_10_ratio,motif1_11_ratio,label
0x1579b5f6582c7a04f5ffeec683c13008c4b0a520,0,0,0,0,0,0,786,0.0,0.0,1.0,,,,,1
0x15820072729d045ec5232ba3bd060ec5df38e09a,0,0,0,0,0,2826,0,0.0,1.0,0.0,,,,,1
0x158d5fa3ef8e4dda8a5367decf76b94e7effce95,0,0,0,0,0,2864,0,0.0,1.0,0.0,,,,,1
0x15c5312e24482547ff35899afedcaeb572ecb029,231,8,3,149,71,14,3308,0.06501547987616099,0.003940332113706727,0.9310441880101323,0.03463203463203463,0.012987012987012988,0.645021645021645,0.30735930735930733,1
0x15ec4512516d980090050fe101de21832c8edfee,0,0,0,0,0,0,150,0.0,0.0,1.0,,,,,1
0x165fe6a10812faa49515522d685a27c6bf12dba9,0,0,0,0,0,0,0,,,,,,,,1
0x167a9333bf582556f35bd4d16a7e80e191aa6476,0,0,0,0,0,0,3728,0.0,0.0,1.0,,,,,1
0x1692e170361cefd1eb7240ec13d048fd9af6d667,872,14,0,793,11,1094,626,0.33641975308641975,0.4220679012345679,0.24151234567901234,0.016055045871559634,0.0,0.9094036697247706,0.01261467889908257,1
0x16c9cf62d8dac4a38fb50ae5fa5d51e9170f3179,0,0,0,0,0,2552,0,0.0,1.0,0.0,,,,,1
0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,0,0,0,0,0,3308,0,0.0,1.0,0.0,,,,,1
0x16f5a35647d6f03d5d3da7b35409d65ba03af3b2,0,0,0,0,0,0,0,,,,,,,,1
0x16fda2fcc887dd7ac65c46be144473067cff8654,0,0,0,0,0,266,0,0.0,1.0,0.0,,,,,1
0x171a2624302775ef943f4f62e76fd22a6813d7c4,0,0,0,0,0,0,0,,,,,,,,1
0x1721460a888e7a6698909e61bd65f07865064f01,0,0,0,0,0,0,0,,,,,,,,1
0x1741b88fbfb93fa3fe096f3af27c21ea36123410,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x175989c71fd023d580c65f5dc214002687ff88b7,0,0,0,0,0,2588,0,0.0,1.0,0.0,,,,,1
0x17628a557d1fc88d1c35989dcbac3f3e275e2d2b,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x1766733112408b95239ad1951925567cb1203084,0,0,0,0,0,0,0,,,,,,,,1
0x176b98ab38d1ae8ff3f30bf07f9b93e26f559c17,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x17786f3813e6ba35343211bd8fe18ec4de14f28b,0,0,0,0,0,2912,0,0.0,1.0,0.0,,,,,1
0x178969a87a78597d303c47198c66f68e8be67dc2,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x1796ae0b0fa4862485106a0de9b654efe301d0b2,0,0,0,0,0,2954,0,0.0,1.0,0.0,,,,,1
0x17e8ca1b4798b97602895f63206afcd1fc90ca5f,0,0,0,0,0,2962,0,0.0,1.0,0.0,,,,,1
0x182ebf4c80b28efc45ad992ecbb9f730e31e8c7f,0,0,0,0,0,1272,0,0.0,1.0,0.0,,,,,1
0x18305daae09ea2f4d51faa33318be5978d251abd,0,0,0,0,0,2532,0,0.0,1.0,0.0,,,,,1
0x183194a58da7d538f3730d291a9bbb17bbdd1264,0,0,0,0,0,2822,0,0.0,1.0,0.0,,,,,1
0x1846bdfdb6a0f5c473dec610144513bd071999fb,0,0,0,0,0,1642,0,0.0,1.0,0.0,,,,,1
0x1853d3a53fa33ce6c74c44b03455770aa10ca19b,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x186549a4ae594fc1f70ba4cffdac714b405be3f9,56,41,0,10,5,26,60,0.39436619718309857,0.18309859154929578,0.4225352112676056,0.7321428571428571,0.0,0.17857142857142858,0.08928571428571429,1
0x18c2e87d183c5338a9142f97db176f3832b1d6de,0,0,0,0,0,0,4004,0.0,0.0,1.0,,,,,1
0x18cc48140cfec90cef0035761d56d2d0ff3a110f,0,0,0,0,0,0,0,,,,,,,,1
0x18fa2dca20f7157f748c0306a6e70676d39d8e02,0,0,0,0,0,186,0,0.0,1.0,0.0,,,,,1
0x190c2cfc69e68a8e8d5e2b9e2b9cc3332caff77b,0,0,0,0,0,2494,0,0.0,1.0,0.0,,,,,1
0x19231725f21b3ba2989a396a31f3b66502c7de66,0,0,0,0,0,0,0,,,,,,,,1
0x1960afc89ff98f4ee64d29a5082eb5002b376e35,0,0,0,0,0,1946,0,0.0,1.0,0.0,,,,,1
0x1990d8bc382d38fa21ee3b570e9d1e6272152165,0,0,0,0,0,0,0,,,,,,,,1
0x19992b52338b7b49de9679ae018a7027803db1aa,0,0,0,0,0,2732,0,0.0,1.0,0.0,,,,,1
0x19aa5fe80d33a56d56c78e82ea5e50e5d80b4dff,120,0,0,80,40,2044,6,0.055299539170506916,0.9419354838709677,0.0027649769585253456,0.0,0.0,0.6666666666666666,0.3333333333333333,1
0x19ca696cfc16d1244b099e0dcb151625866013e2,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x19cb2c0213d9b8b4f1bcdace51bc7e5dbf973cb0,0,0,0,0,0,0,0,,,,,,,,1
0x19e460ac0a23706f156909b545de9d5072802065,51,0,0,51,0,0,3366,0.014925373134328358,0.0,0.9850746268656716,0.0,0.0,1.0,0.0,1
0x19e6bf254abf5abc925ad72d32bac44c6c03d3a4,0,0,0,0,0,328,0,0.0,1.0,0.0,,,,,1
0x19ed10db2960b9b21283fdfde464e7bf3a87d05d,0,0,0,0,0,0,0,,,,,,,,1
0x19f4a2f8e21915376f1429c26a3a9b9b1db5ff5a,0,0,0,0,0,996,0,0.0,1.0,0.0,,,,,1
0x1a060b0604883a99809eb3f798df71bef6c358f1,140,27,113,0,0,1250,10,0.1,0.8928571428571429,0.007142857142857143,0.19285714285714287,0.8071428571428572,0.0,0.0,1
0x1a1918cb83ba146a1f4818bf34d92291ac9c0749,20,0,5,10,5,10,10,0.5,0.25,0.25,0.0,0.25,0.5,0.25,1
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0,0,0,0,0,3160,0,0.0,1.0,0.0,,,,,1
0x1a34e5b97d684b124e32bd3b7dc82736c216976b,0,0,0,0,0,378,0,0.0,1.0,0.0,,,,,1
0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,0,0,0,0,0,2908,0,0.0,1.0,0.0,,,,,1
0x1aa587c2288750173cc6af7c92bad7209904e496,87,12,0,75,0,8,418,0.1695906432748538,0.015594541910331383,0.8148148148148148,0.13793103448275862,0.0,0.8620689655172413,0.0,1
0x1b1b391d1026a4e3fb7f082ede068b25358a61f2,51,0,0,0,0,0,714,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,1
0x1b1ba0a248d0f052466caf0ed12c70caa1ad2f7d,124,33,0,79,12,22,404,0.22545454545454546,0.04,0.7345454545454545,0.2661290322580645,0.0,0.6370967741935484,0.0967741935483871,1
0x1b1bac0e075a6680702bc239020e2c9657803aca,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x1b5242794288b45831ce069c9934a29b89af0197,0,0,0,0,0,2680,0,0.0,1.0,0.0,,,,,1
0x1b6c1a0e20af81b922cb454c3e52408496ee7201,0,0,0,0,0,0,2954,0.0,0.0,1.0,,,,,1
0x1b930c43526b09191a74175eaa47f2a650aeb73d,0,0,0,0,0,0,0,,,,,,,,1
0x1ba6cfb0d7440dbc0a7323104c1c92bf6846d6a9,0,0,0,0,0,30,0,0.0,1.0,0.0,,,,,1
0x1bcafa2c1b3a522e41baa60c2e318981ea8d1eb5,0,0,0,0,0,0,0,,,,,,,,1
0x1bcd6b0e97b51d76fd1752111a1fe2b473f655ee,0,0,0,0,0,1436,0,0.0,1.0,0.0,,,,,1
0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0,0,0,0,0,2724,0,0.0,1.0,0.0,,,,,1
0x1c289a12a8552b314d0d153d6991fd27a54aa640,0,0,0,0,0,2826,0,0.0,1.0,0.0,,,,,1
0x1c395af6ee8f262d1befb1dc3b0045fd6cb2d5da,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x1c428a75181bc25509af3a5b7faee97b4b6d3562,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x1c4b70a3968436b9a0a9cf5205c787eb81bb558c,115,0,0,73,42,2626,2,0.041924899744804955,0.957345971563981,0.0007291286912139992,0.0,0.0,0.6347826086956522,0.3652173913043478,1
0x1c5857e110cd8411054660f60b5de6a6958cfae2,0,0,0,0,0,3152,0,0.0,1.0,0.0,,,,,1
0x1c728f1bda86cd8d19f56e36eb9e24ed3e572a39,0,0,0,0,0,0,0,,,,,,,,1
0x1c84a6d53f8950cd06a4016e5f547a089dd7b6fb,67,20,0,47,0,26,92,0.3621621621621622,0.14054054054054055,0.4972972972972973,0.29850746268656714,0.0,0.7014925373134329,0.0,1
0x1c95930dfc1139381265ce45b5f480f1efae09a1,0,0,0,0,0,92,0,0.0,1.0,0.0,,,,,1
0x1cc5c8544e370a0588d6dc00f5cad90ccb75cc1c,15,0,0,15,0,0,30,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1
0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,0,0,0,0,0,3320,0,0.0,1.0,0.0,,,,,1
0x1d1e10e8c66b67692f4c002c0cb334de5d485e41,0,0,0,0,0,0,3728,0.0,0.0,1.0,,,,,1
0x1d506ecabe9d00bb29272ba116cc8f3a3a24da86,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1
0x1d50e5ee202ff2d420302296fe0f1f996de90288,15,0,0,15,0,0,30,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1
0x1d5a56402425c1099497c1ad715a6b56aaccb72b,54,0,9,0,0,8,150,0.25471698113207547,0.03773584905660377,0.7075471698113207,0.0,0.16666666666666666,0.0,0.0,1
0x1d7bc400d3c6d9d37ec54d0e729cbadd06dc0390,30,30,0,0,0,150,0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,1
0x1d8f8f00cfa6758d7be78336684788fb0ee0fa46,0,0,0,0,0,2970,0,0.0,1.0,0.0,,,,,1
0x1d9e8279305677b5fb0dedeab3060873de4d43b4,0,0,0,0,0,0,0,,,,,,,,1
0x1da75fb0da32653fdab9ddecdb42f2ed61f8a28b,0,0,0,0,0,0,0,,,,,,,,1
0x1dadd1e4c06e50df13c53197f5a193a5a3792a39,0,0,0,0,0,1584,0,0.0,1.0,0.0,,,,,1
0x1dba1131000664b884a1ba238464159892252d3a,0,0,0,0,0,0,0,,,,,,,,1
0x1df9a4f9421ae6306bc7b171dff8470640f96e72,0,0,0,0,0,0,0,,,,,,,,1
0x1e0049783f008a0085193e00003d00cd54003c71,0,0,0,0,0,2542,0,0.0,1.0,0.0,,,,,1
0x1e13bb8cf5f44c4c7fc585797336eaae3935113c,0,0,0,0,0,0,0,,,,,,,,1
0x1e158c0e93c30d24e918ef83d1e0be23595c3c0f,0,0,0,0,0,0,0,,,,,,,,1
0x1e2fcfd26d36183f1a5d90f0e6296915b02bcb40,90,0,0,44,10,100,50,0.375,0.4166666666666667,0.20833333333333334,0.0,0.0,0.4888888888888889,0.1111111111111111,1
0x1e56e1cc029669d3e735c7b9f9ce584d64b169f8,267,45,9,142,71,24,1986,0.11725955204216074,0.010540184453227932,0.8722002635046113,0.16853932584269662,0.033707865168539325,0.5318352059925093,0.26591760299625467,1
0x1e5a2861c3b4568168867a02d758f1832b277969,187,14,0,137,36,14,1336,0.12166558230318802,0.009108653220559532,0.8692257644762524,0.0748663101604278,0.0,0.732620320855615,0.1925133689839572,1
0x1e5b7412f4b4b713b93d0e82260bd27810984b6e,0,0,0,0,0,2490,0,0.0,1.0,0.0,,,,,1
0x1e86044468b92c310800d4b350e0f83387a7097f,0,0,0,0,0,862,0,0.0,1.0,0.0,,,,,1
0x1e891c587b345ab02a31b57c1f926fb08913d10d,0,0,0,0,0,2826,0,0.0,1.0,0.0,,,,,1
0x1e9f6746147e937e8e1c29180e15af0bd5fd64bb,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x1ee8c303f5ab9b36bc30b9345dec7e9a748fa693,0,0,0,0,0,2360,0,0.0,1.0,0.0,,,,,1
0x1f28ed9d4792a567dad779235c2b766ab84d8e33,0,0,0,0,0,598,0,0.0,1.0,0.0,,,,,1
0x1f4ed52724f6f936fbb367b2388733a88d7b0f67,0,0,0,0,0,0,0,,,,,,,,1
0x1f54638b7737193ffd86c19ec51907a7c41755d8,0,0,0,0,0,2820,0,0.0,1.0,0.0,,,,,1
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0,0,0,0,0,2964,0,0.0,1.0,0.0,,,,,1
0x1fb361f274f316d383b94d761832ab68099a7b00,0,0,0,0,0,2692,0,0.0,1.0,0.0,,,,,1
0x1fc7bd85293f3982f40d52698df8d26be89360d6,0,0,0,0,0,2716,0,0.0,1.0,0.0,,,,,1
0x1fccbe3369eada96887a3b2857b57bba65e83dc1,46,0,0,8,38,0,1218,0.03639240506329114,0.0,0.9636075949367089,0.0,0.0,0.17391304347826086,0.8260869565217391,1
0x1fcdb04d0c5364fbd92c73ca8af9baa72c269107,303,0,0,185,1,70,1048,0.21323011963406052,0.04926108374384237,0.7375087966220971,0.0,0.0,0.6105610561056105,0.0033003300330033004,1
0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0,0,0,0,0,2322,0,0.0,1.0,0.0,,,,,1
0x1fddf803fab50935dc5103e706143323dc9b0635,0,0,0,0,0,2364,0,0.0,1.0,0.0,,,,,1
0x1fdf1233f85a3bae9594b0558e4ec8febe8c6720,0,0,0,0,0,1910,0,0.0,1.0,0.0,,,,,1
0x1ff21eca1c3ba96ed53783ab9c92ffbf77862584,0,0,0,0,0,0,0,,,,,,,,1
0x1ff808e34e4df60326a3fc4c2b0f80748a3d60c2,0,0,0,0,0,0,0,,,,,,,,1
0x2006df02a034359fd32e5bb7d64e07aca44b573a,0,0,0,0,0,100,0,0.0,1.0,0.0,,,,,1
0x203153522b9eaef4ae17c6e99851ee7b2f7d312e,0,0,0,0,0,0,0,,,,,,,,1
0x20483d8e79dc03c021bd3371843078a5e8f4e8b3,60,0,0,45,15,10,150,0.2727272727272727,0.045454545454545456,0.6818181818181818,0.0,0.0,0.75,0.25,1
0x204b937feaec333e9e6d72d35f1d131f187ecea1,0,0,0,0,0,1606,0,0.0,1.0,0.0,,,,,1
0x206376e8940e42538781cd94ef024df3c1e0fd43,0,0,0,0,0,30,0,0.0,1.0,0.0,,,,,1
0x20d6b2ce946a1f444f02637c40875921b93c5609,0,0,0,0,0,0,10,0.0,0.0,1.0,,,,,1
0x20da9f3d7d5cb96c2822338830cfd6dee6d508d8,55,0,0,55,0,0,1762,0.03026967528893781,0.0,0.9697303247110622,0.0,0.0,1.0,0.0,1
0x20dc0b9520cc2c2be89f247061a2c8e310045949,756,108,94,281,273,932,792,0.30483870967741933,0.3758064516129032,0.3193548387096774,0.14285714285714285,0.12433862433862433,0.3716931216931217,0.3611111111111111,1
0x20fd3c1af308a433835eec9b9f2edc20e6144f2c,0,0,0,0,0,2716,0,0.0,1.0,0.0,,,,,1
0x21146b872d3a95d2cf9afed03ee5a783dae9a89a,0,0,0,0,0,2770,0,0.0,1.0,0.0,,,,,1
0x21346283a31a5ad10fa64377e77a8900ac12d469,0,0,0,0,0,760,0,0.0,1.0,0.0,,,,,1
0x2140efd7ba31169c69dfff6cdc66c542f0211825,0,0,0,0,0,3256,0,0.0,1.0,0.0,,,,,1
0x21c464af99159ab6b220dc169ff3f57fe1cdfaf4,0,0,0,0,0,0,0,,,,,,,,1
0x21fe6fcaba63f797517157ae7c1ff44439d6c148,0,0,0,0,0,0,0,,,,,,,,1
0x220a9f0dd581cbc58fcfb907de0454cbf3777f76,0,0,0,0,0,2452,0,0.0,1.0,0.0,,,,,1
0x221657776846890989a759ba2973e427dff5c9bb,0,0,0,0,0,2866,0,0.0,1.0,0.0,,,,,1
0x2239df7104fd3f4a5e464e108506e76c47858a20,0,0,0,0,0,2818,0,0.0,1.0,0.0,,,,,1
0x22405c1782913fb676bc74ef54a60727b0e1026f,0,0,0,0,0,0,0,,,,,,,,1
0x22602469d704bffb0936c7a7cfcd18f7aa269375,0,0,0,0,0,238,0,0.0,1.0,0.0,,,,,1
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0,0,0,0,0,2590,0,0.0,1.0,0.0,,,,,1
0x226124e83868812d3dae87eb3c5f28047e1070b7,0,0,0,0,0,0,0,,,,,,,,1
0x22648c12acd87912ea1710357b1302c6a4154ebc,0,0,0,0,0,2406,0,0.0,1.0,0.0,,,,,1
0x226c98fba127213154a121e9ebcfe73236e6f0dd,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x22aaa7720ddd5388a3c0a3333430953c68f1849b,0,0,0,0,0,100,0,0.0,1.0,0.0,,,,,1
0x22ed83a9ee26236486f57ce8385a247e5bfb71ff,0,0,0,0,0,0,0,,,,,,,,1
0x22fc0ce06aa12d53a34ff38c3eae71868ec78b8e,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x2320a28f52334d62622cc2eafa15de55f9987ed9,0,0,0,0,0,2452,0,0.0,1.0,0.0,,,,,1
0x23348160d7f5aca21195df2b70f28fce2b0be9fc,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x23445c63feef8d85956dc0f19ade87606d0e19a9,0,0,0,0,0,2156,0,0.0,1.0,0.0,,,,,1
0x2362843745615368f4ef0a43d7502353649c0783,0,0,0,0,0,2912,0,0.0,1.0,0.0,,,,,1
0x236f9f97e0e62388479bf9e5ba4889e46b0273c3,855,307,230,162,155,998,648,0.34186325469812073,0.3990403838464614,0.2590963614554178,0.35906432748538014,0.26900584795321636,0.18947368421052632,0.18128654970760233,1
0x23a089397b1d30b56c942dcce73dc466b1fceaaa,0,0,0,0,0,0,0,,,,,,,,1
0x23be060093db74f38b1a3daf57afdc1a23db0077,0,0,0,0,0,0,0,,,,,,,,1
0x24179cd81c9e782a4096035f7ec97fb8b783e007,0,0,0,0,0,3076,0,0.0,1.0,0.0,,,,,1
0x241e82c79452f51fbfc89fac6d912e021db1a3b7,0,0,0,0,0,2226,0,0.0,1.0,0.0,,,,,1
0x24801de57f065d95d741dff0f419dc5004777c87,0,0,0,0,0,0,0,,,,,,,,1
0x2488f090656bddb63fe3bdb506d0d109aaad93bb,0,0,0,0,0,0,0,,,,,,,,1
0x249a10c68afa9827571cb73f29ab5af57ee5a596,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x24a42fd28c976a61df5d00d0599c34c4f90748c8,0,0,0,0,0,30,0,0.0,1.0,0.0,,,,,1
0x24c3235558572cff8054b5a419251d3b0d43e91b,0,0,0,0,0,60,0,0.0,1.0,0.0,,,,,1
0x24ebed82c681f435e944beebfaeeaae443d08438,0,0,0,0,0,0,0,,,,,,,,1
0x24ecfd535675f36ba1ab9c5d39b50dc097b0792e,0,0,0,0,0,3176,0,0.0,1.0,0.0,,,,,1
0x25121eddf746c884dde4619b573a7b10714e2a36,0,0,0,0,0,3064,0,0.0,1.0,0.0,,,,,1
0x2522eb1976d9515cdd97c3003c1f2790fbf83b10,0,0,0,0,0,0,0,,,,,,,,1
0x256c8919ce1ab0e33974cf6aa9c71561ef3017b6,0,0,0,0,0,2816,0,0.0,1.0,0.0,,,,,1
0x25741f5f2dbdde9cfd38f73be7052ec03b0e9d85,0,0,0,0,0,2728,0,0.0,1.0,0.0,,,,,1
0x25751853eab4d0eb3652b5eb6ecb102a2789644b,0,0,0,0,0,2966,0,0.0,1.0,0.0,,,,,1
0x2577a8539cb2194acd72f035dbb691ce5f406d3f,0,0,0,0,0,0,0,,,,,,,,1
0x258b7b9a1ba92f47f5f4f5e733293477620a82cb,0,0,0,0,0,0,0,,,,,,,,1
0x2594d80da5f2e4f742d1e479eb9408aad132d0bd,0,0,0,0,0,2692,0,0.0,1.0,0.0,,,,,1
0x2602669a92fccf44e5319ff51b0f453aab9db021,0,0,0,0,0,0,0,,,,,,,,1
0x260ee8f2b0c167e0cd6119b2df923fd061dc1093,158,50,22,40,46,122,188,0.33760683760683763,0.2606837606837607,0.4017094017094017,0.31645569620253167,0.13924050632911392,0.25316455696202533,0.2911392405063291,1
0x267eb8cf715455517f9bd5834aeae3cea1ebdbd8,0,0,0,0,0,30,0,0.0,1.0,0.0,,,,,1
0x268be5667d4e5bd036bd608d0601ef1441604429,0,0,0,0,0,640,0,0.0,1.0,0.0,,,,,1
0x26946ada5ecb57f3a1f91605050ce45c482c9eb1,0,0,0,0,0,620,0,0.0,1.0,0.0,,,,,1
0x26a76f4fe7a21160274d060acb209f515f35429c,0,0,0,0,0,0,0,,,,,,,,1
0x26b5237be32b3761ec0ee667879d5eb82621a275,42,0,0,21,21,0,2498,0.01653543307086614,0.0,0.9834645669291339,0.0,0.0,0.5,0.5,1
0x26d9980571e77ffb0349f9c801dd7ca9951fb656,0,0,0,0,0,940,0,0.0,1.0,0.0,,,,,1
0x27054b13b1b798b345b591a4d22e6562d47ea75a,0,0,0,0,0,2766,0,0.0,1.0,0.0,,,,,1
0x273f7f8e6489682df756151f5525576e322d51a3,0,0,0,0,0,2764,0,0.0,1.0,0.0,,,,,1
0x2745c24822f542bbffb41c6cb20edf766b5619f5,0,0,0,0,0,0,0,,,,,,,,1
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,677,176,168,199,134,1654,246,0.26270857586340707,0.6418315871168024,0.09545983701979045,0.25997045790251105,0.2481536189069424,0.29394387001477107,0.19793205317577547,1
0x277f8676facf4daa5a6ea38ba511b7f65aa02f9f,0,0,0,0,0,0,0,,,,,,,,1
0x2796317b0ff8538f253012862c06787adfb8ceb6,0,0,0,0,0,0,0,,,,,,,,1
0x279af5b99540c1a3a7e3cdd326e19659401ef99e,0,0,0,0,0,594,0,0.0,1.0,0.0,,,,,1
0x27a6cf5e8350b44273fb10f98d78525c5dad6d8a,0,0,0,0,0,0,0,,,,,,,,1
0x27b7b1ad7288079a66d12350c828d3c00a6f07d7,0,0,0,0,0,2778,0,0.0,1.0,0.0,,,,,1
0x27c70cd1946795b66be9d954418546998b546634,0,0,0,0,0,2568,0,0.0,1.0,0.0,,,,,1
0x2832373dddad96bbfb44f1b7da11b6541026bf40,0,0,0,0,0,2410,0,0.0,1.0,0.0,,,,,1
0x2837c77527c37d61d9763f53005211dacb4125de,0,0,0,0,0,0,0,,,,,,,,1
0x2842a67ce34a8a9cf06564bfa50260c8272b397d,0,0,0,0,0,618,0,0.0,1.0,0.0,,,,,1
0x28472a58a490c5e09a238847f66a68a47cc76f0f,0,0,0,0,0,2884,0,0.0,1.0,0.0,,,,,1
0x2864738984b3caa176132e6983fe1291dcd355d0,0,0,0,0,0,0,0,,,,,,,,1
0x286708f069225905194673755f12359e6aff6fe1,0,0,0,0,0,3006,0,0.0,1.0,0.0,,,,,1
0x28af060e80e2c2105f6f834bfc46f4ce78f1f006,20,0,0,20,0,0,100,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,1.0,0.0,1
0x28c9386ebab8d52ead4a327e6423316435b2d4fc,97,47,0,47,3,2876,0,0.032626976118398925,0.9673730238816011,0.0,0.4845360824742268,0.0,0.4845360824742268,0.030927835051546393,1
0x28ca9caae31602d0312ebf6466c9dd57fca5da93,0,0,0,0,0,1204,0,0.0,1.0,0.0,,,,,1
0x28de5c5f56b6216441ee114e832808d5b9d4a775,0,0,0,0,0,2810,0,0.0,1.0,0.0,,,,,1
0x28fbe46d43ae10f0afe84e393368b891a3de98ea,0,0,0,0,0,0,0,,,,,,,,1
0x2903cadbe271e057edef157340b52a5898d7424f,0,0,0,0,0,0,0,,,,,,,,1
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,625,111,109,215,188,160,2156,0.21251275076504592,0.05440326419585175,0.7330839850391023,0.1776,0.1744,0.344,0.3008,1
0x291ecBB7897A3A11Ae0582183a556927BF45d943,104,38,23,36,4,1468,10,0.06573957016434892,0.9279393173198482,0.006321112515802781,0.36538461538461536,0.22115384615384615,0.34615384615384615,0.038461538461538464,1
0x2929e21109901461659c0f26ad7f0e7633ea6539,0,0,0,0,0,0,0,,,,,,,,1
0x2932b7a2355d6fecc4b5c0b6bd44cc31df247a2e,25,0,0,5,20,0,100,0.2,0.0,0.8,0.0,0.0,0.2,0.8,1
0x293ebbb6983cf50bdc3e0e4c363ab3e8bfc0f2d3,0,0,0,0,0,0,0,,,,,,,,1
0x2956356cd2a2bf3202f771f50d3d14a367b48070,0,0,0,0,0,3056,0,0.0,1.0,0.0,,,,,1
0x2957ea6d4f06bc2badfb2958c65fc7d1be5461b1,0,0,0,0,0,0,0,,,,,,,,1
0x296e3345e3da85181ff279dd36e6054d73da3717,0,0,0,0,0,0,0,,,,,,,,1
0x29728d0efd284d85187362faa2d4d76c2cfc2612,0,0,0,0,0,0,10,0.0,0.0,1.0,,,,,1
0x29a519e21d6a97cdb82270b69c98bac6426cdcf9,36,0,0,21,15,0,378,0.08695652173913043,0.0,0.9130434782608695,0.0,0.0,0.5833333333333334,0.4166666666666667,1
0x29b29eabe897ae75895216f7dbfebb3f52f7155c,0,0,0,0,0,2718,0,0.0,1.0,0.0,,,,,1
0x29c295b046a73cde593f21f63091b072d407e3f2,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0,0,0,0,0,2492,0,0.0,1.0,0.0,,,,,1
0x2a17c35ff147b32f13f19f2e311446eeb02503f3,0,0,0,0,0,398,0,0.0,1.0,0.0,,,,,1
0x2a1af071ef61a7003fa57df47d93ad82b66344b7,0,0,0,0,0,100,0,0.0,1.0,0.0,,,,,1
0x2a549b4af9ec39b03142da6dc32221fc390b5533,0,0,0,0,0,0,0,,,,,,,,1
0x2a6303e6b99d451df3566068ebb110708335658f,0,0,0,0,0,0,0,,,,,,,,1
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0,0,0,0,0,0,3312,0.0,0.0,1.0,,,,,1
0x2a7077399b3e90f5392d55a1dc7046ad8d152348,401,90,53,161,92,102,1840,0.17114810072556552,0.04353393085787452,0.78531796841656,0.22443890274314215,0.13216957605985039,0.4014962593516209,0.22942643391521197,1
0x2a7a0d0065966f80d0277b4aa0c1f699f09b681a,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x2abf9f753d0af02cca358f98d633bad81cc555ed,0,0,0,0,0,0,60,0.0,0.0,1.0,,,,,1
0x2ae393c18b6aa62d6a2250af7b803fa6973bc981,0,0,0,0,0,10,0,0.0,1.0,0.0,,,,,1
0x2aea8071b771818e0004d0e5c93fadd9d7f5d31d,0,0,0,0,0,312,0,0.0,1.0,0.0,,,,,1
0x2af38814dd5d8f5cf3ff5aab7a29e35837902299,0,0,0,0,0,0,0,,,,,,,,1
0x2af47a65da8cd66729b4209c22017d6a5c2d2400,0,0,0,0,0,2884,0,0.0,1.0,0.0,,,,,1
0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,0,0,0,0,0,2030,0,0.0,1.0,0.0,,,,,1
0x2b1ce95573ec1b927a90cb488db113b40eeb064a,0,0,0,0,0,0,0,,,,,,,,1
0x2b1ebdd51fd2e5f2406f655c7a3e94eab9b338fe,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0x2b2e8cda09bba9660dca5cb6233787738ad68329,0,0,0,0,0,2822,0,0.0,1.0,0.0,,,,,1
