address,value_out,value_in,balance,degree,degree_in,degree_out,max_value,min_value,mean_value,std_value,median_value,motif1,motif1_00,motif1_01,motif1_10,motif1_11,motif2,motif3,motif1_ratio,motif2_ratio,motif3_ratio,motif1_00_ratio,motif1_01_ratio,motif1_10_ratio,motif1_11_ratio,0,1,2,3,4,5,6,7,8,9,label
0x64ac294a477332bba968f790ffa089647bb762a1,25.330922249,25.340499442061656,-0.0095771930616557,43,34,9,10.0,0.0,1.178405155606085,1.9281601224909557,0.49709185,139,61,0,3,75,1162,8,0.10618792971734148,0.8877005347593583,0.006111535523300229,0.43884892086330934,0.0,0.02158273381294964,0.539568345323741,67741.52119364221,55424.72413745526,14250.756764753343,8412.47457921347,38404.140850916854,12052.04027381938,156551.87206176016,51769.15877871771,16698.362455679762,45987.89155640694,0
0x64b212d2fe54db498df6099E5a9AFA8298068f89,0.0,0.0,0.0,8,0,0,10.50813901,0.6147082,4.8941164775,4.146952136913444,4.374437985,38,38,0,0,0,54,10,0.37254901960784315,0.5294117647058824,0.09803921568627451,1.0,0.0,0.0,0.0,67725.19839151468,55405.06093502523,14270.283101620287,8396.207555777004,38390.33716267958,12035.759851973431,156535.65244216603,51752.899086733334,16682.06408048426,45970.55202477876,0
0x64c940690a3660e68d93d8c6412d900bdd3e11e5,19.79152746,19.79238846,-0.0008610000000039,22,21,1,19.79152746,0.001,1.7992689054545452,4.1469944008382384,0.6499999999999999,63,63,0,0,0,742,0,0.0782608695652174,0.9217391304347826,0.0,1.0,0.0,0.0,0.0,67736.0144054829,55418.73293014766,14249.213047153433,8406.96760630088,38399.53061984557,12046.533226779275,156546.49033619577,51763.67036592413,16692.855682037545,45982.03153069266,0
0x64ebd0467304e04f96520ab73c6e07d40ad25970,15.5,15.506651973,-0.0066519730000003,5,3,2,10.0,0.506651973,6.2013303946,3.647745978916152,7.5,30,20,0,10,0,30,10,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.6666666666666666,0.0,0.3333333333333333,0.0,67740.42399426772,55424.38450471707,14249.677005914116,8411.376567329005,38402.47045747118,12050.943067425525,156550.71018285258,51767.91416933889,16697.26578426449,45986.439434402506,0
0x64f0d720ce8b97ba44cd002005d2dfa3186c0580,0.0,5.0,-5.0,608,607,0,5.0,0.0,0.0082236842105263,0.2027767764134531,0.0,0,0,0,0,0,2446,0,0.0,1.0,0.0,,,,,67743.89701071987,55427.03006283394,14254.770736959073,8414.851040278134,38406.092544564206,12054.417240056344,156554.19182070464,51771.492991259045,16700.738782022836,45990.31332879195,0
0x64f3502c4b6b7e7f106e7ab1f175a4e2c2fde45f,71.51865729875676,71.56322957575676,-0.0445722770000003,189,141,48,69.2,0.0,0.7570470205000717,5.327651330616825,0.00741454,642,14,0,628,0,1650,224,0.25516693163751986,0.6558028616852146,0.0890302066772655,0.021806853582554516,0.0,0.9781931464174455,0.0,67707.46027618067,55384.23895649189,14243.87496411175,8378.51468915112,38375.39453621344,12018.05143314509,156518.0713895412,51735.2616821083,16664.345502031003,45951.81679288259,0
0x65088f603a0998876efe5a786fa64ee13e667e0b,0.0,0.0,0.0,19,18,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,762,0,0.0,1.0,0.0,,,,,67746.63550621227,55430.24738526554,14251.405712271779,8417.588615516323,38408.40114355695,12057.154383026877,156556.90643256152,51774.21647494133,16703.476872162028,45993.20780562726,0
0x650d8acbde455717a98d613b316cb200e015de5d,80.82900371969495,80.84961776465192,-0.0206140449569716,511,505,6,38.871528838608846,0.0,0.3163965195388393,2.148157129927314,0.125,159,91,0,67,1,2544,4,0.05873660879202069,0.939785740672331,0.0014776505356483192,0.5723270440251572,0.0,0.42138364779874216,0.006289308176100629,67704.07045386484,55380.374959459565,14248.111339435636,8375.054137459241,38372.552479204125,12014.611541455313,156514.77064845737,51731.89332710829,16660.924999020302,45948.24704422632,0
0x652d02aacc02d0e0a11a33794993929b6aae0744,24.7493666614658,24.752630446880435,-0.0032637854146386,103,99,4,24.4793666614658,0.0057820506344647,0.4806019136732644,2.552681481585932,0.125,158,78,0,75,0,1826,6,0.07939698492462312,0.9175879396984925,0.003015075376884422,0.4936708860759494,0.0,0.47468354430379744,0.0,67733.68642276367,55414.97656028327,14263.472798149893,8404.658187671763,38397.53283991279,12044.220578132676,156544.05208160018,51761.34832851541,16690.53581496278,45979.29722498045,0
0x65440e4ce8a9a596a20ec8f910dfc8b1a20c5f7a,0.0,20.966034701,-20.966034701,59,58,0,10.0,0.0,0.3553565203559322,1.3086225694325486,0.0,0,0,0,0,0,1342,0,0.0,1.0,0.0,,,,,67736.24963143485,55417.98380724028,14259.96882953946,8407.218068487891,38399.75154700213,12046.78143431963,156546.57174469045,51763.90911226877,16693.097472742516,45981.885608471566,0
0x656ba2d1f8aa1df72392b066b9bbcedcc86ded66,16.32965862,16.32991062,-0.0002519999999996,13,12,1,16.32965862,0.02,2.5122745569230767,4.930543600537055,0.52660267,46,46,0,0,0,380,0,0.107981220657277,0.892018779342723,0.0,1.0,0.0,0.0,0.0,67737.8922994101,55421.96158848618,14249.596098336871,8408.84549225923,38401.10661666066,12048.411118449383,156548.3268111092,51765.53667243485,16694.733576478688,45984.016083990886,0
0x65b4bb8493d39538954f0985908d314690d8179b,2.51981914,2.52212914,-0.0023099999999995,7,6,1,2.51981914,0.24482914,0.7202783257142856,0.838407183358923,0.287,28,28,0,0,0,130,0,0.17721518987341772,0.8227848101265823,0.0,1.0,0.0,0.0,0.0,67745.39108399219,55429.0755380676,14251.127893130131,8416.344248455662,38407.33029730973,12055.909909641998,156555.66974860552,51772.98949225826,16702.232377050335,45991.9332634855,0
0x65dae44c9fead4c807cfe684613c0dbe7c55dfd2,15.037430159947425,15.04,-0.0025698400525762,68,65,3,14.637430159947424,0.08,0.4423151494109915,1.76040810512808,0.16,116,103,0,8,0,1836,4,0.05930470347648262,0.9386503067484663,0.002044989775051125,0.8879310344827587,0.0,0.06896551724137931,0.0,67738.98296687337,55421.184723866965,14255.41200417073,8409.942931558187,38401.97280719098,12049.50819079113,156549.30731535002,51766.61073011175,16695.827274587456,45984.8915948154,0
0x661169f8c7fe4d409cf7503355d46aec310dc38f,17.87,17.88187510701941,-0.01187510701941,10,9,1,17.87,0.02,3.5751875107019417,5.377717266179847,1.06291189,43,43,0,0,0,328,0,0.11590296495956873,0.8840970350404312,0.0,1.0,0.0,0.0,0.0,67739.1252886728,55422.91319198223,14249.433293935579,8410.079429421072,38401.69693609032,12049.643619051309,156549.3867095605,51766.917897467196,16695.965729555708,45985.82025852476,0
0x6617253bb43a0d112ca065e5d2f86507d6d67ef5,21.0,21.00112741,-0.0011274099999987,14,13,1,21.0,0.02561714,3.000080529285714,5.262778554990402,1.25631962,52,52,0,0,0,494,0,0.09523809523809523,0.9047619047619048,0.0,1.0,0.0,0.0,0.0,67736.48439333729,55419.78318139788,14249.079384890523,8407.438085692016,38399.73453907537,12047.002895436293,156546.84940850417,51764.222959552026,16693.32516718223,45982.821077003166,0
0x662cc6268eb3c8d75bf0415a54b1de9fcbe55ca5,0.016500828,0.03,-0.013499172,9,2,7,0.03,0.0,0.0051667586666666,0.0107936252517945,0.0,50,5,0,25,0,10,100,0.3125,0.0625,0.625,0.1,0.0,0.5,0.0,67746.61907447968,55430.22808055054,14251.412934373464,8417.572183847227,38408.38729043021,12057.137953363876,156556.89014455344,51774.2001332167,16703.460440485662,45993.19043768855,0
0x663d381bf51dd2da75f4e39b479bed02cf569e07,41.84611743360704,41.847614548956216,-0.0014971153491813,144,142,2,27.199651465663223,0.047614548956213,0.5812064721011336,2.541589632034868,0.2,120,65,55,0,0,2088,4,0.054249547920433995,0.9439421338155516,0.0018083182640144665,0.5416666666666666,0.4583333333333333,0.0,0.0,67733.10919732308,55414.256632626646,14260.674308787835,8404.084006888395,38397.042629231466,12043.64559776485,156543.47751985615,51760.77361550916,16689.959915589625,45978.59126210252,0
0x6642cec9d02e4e669103a3ed4f3505f437b8fe73,0.0,0.921264754,-0.921264754,174,173,0,0.1,0.0,0.0052946250229885,0.0108772312087554,0.004,0,0,0,0,0,2230,0,0.0,1.0,0.0,,,,,67746.14241329944,55429.66783083727,14251.941945768098,8417.095554601305,38407.98564411304,12056.661446864571,156556.41756737078,51773.72612086488,16702.983793906522,45992.68562467474,0
0x6652d9ffbd60f7b3690839698708e4b27a462a60,124.55,124.55391779736324,-0.0039177973632575,28,26,2,64.55,2.997,8.896568492762972,15.39665537072358,3.1027880120125,75,75,0,0,0,1060,0,0.06607929515418502,0.933920704845815,0.0,1.0,0.0,0.0,0.0,67680.42546393634,55356.137012984975,14237.535427136345,8351.401470690962,38352.463181247156,11990.959289395898,156491.31968560017,51708.53136351735,16637.27518762331,45923.890497224544,0
0x6668bd45b15e2775f03e738ef6257637a9745287,12.305780479969362,12.30680948,-0.0010290000306376,12,11,1,12.305780479969362,0.5,2.0510491633307804,3.4678319599799106,0.597,47,47,0,0,0,402,0,0.10467706013363029,0.8953229398663697,0.0,1.0,0.0,0.0,0.0,67740.1724541768,55423.21424295805,14250.042427293472,8411.125678699555,38403.01528219874,12050.691226015744,156550.53894674405,51767.81061706584,16697.013671144025,45986.460060538695,0
0x66817272d39da7fd4c552f430fc0b694e357c157,276.76410855743524,276.7991522444352,-0.0350436869999839,65,27,38,175.0,0.0,8.516357858490315,29.706184755390645,0.1,427,49,16,325,37,296,504,0.3480032599837001,0.24123879380603097,0.41075794621026895,0.11475409836065574,0.03747072599531616,0.7611241217798594,0.08665105386416862,67649.34848672984,55315.956462524606,14232.843217249558,8320.508026966101,38326.418945515536,11960.025765426853,156460.46697732512,51677.47310846865,16606.30774841522,45890.39553577781,0
0x6689fbf833f97850cbe93a5bc1ef62cc5e808b72,4.421227024838037,4.423432024838037,-0.002205,69,68,1,4.421227024838037,0.0074795084,0.128183464488059,0.535210618358796,0.029605133348068,84,84,0,0,0,2160,0,0.0374331550802139,0.9625668449197861,0.0,1.0,0.0,0.0,0.0,67744.43828091004,55427.65894109401,14252.226309719596,8415.391976417504,38406.55215684181,12054.958087091642,156554.72677995506,51772.03198960032,16701.279898951485,45990.85907334894,0
0x66a6892477F9B48Ed47f407B30ddE754405E1910,0.0,0.0,0.0,1028,0,0,19.6,0.0,0.1972046006769277,1.1394924142794136,0.009,275,14,17,182,62,422,150,0.3246753246753247,0.4982290436835891,0.1770956316410862,0.05090909090909091,0.06181818181818182,0.6618181818181819,0.22545454545454546,67635.91266410235,55300.13193515269,14387.387819688558,8308.383136432582,38315.29901353411,11947.452592767342,156447.03364706595,51664.167577035405,16593.407884366963,45876.241859434376,0
0x66e057e55571ce60bd920dd4355054fa93e37212,6.113178696176371,5.4813433545579375,0.6318353416184337,47,24,23,1.5263642831796915,0.0,0.2466919585262618,0.2866800345244046,0.2,363,113,75,127,48,440,240,0.3480345158197507,0.4218600191754554,0.23010546500479387,0.31129476584022037,0.2066115702479339,0.349862258953168,0.1322314049586777,67745.83981282801,55429.35058699845,14251.226669044434,8416.792897811487,38407.686219070616,12056.35881806117,156556.11215090574,51773.41658520796,16702.681235758704,45992.340257942284,0
0x671167ffa438c87f134395d68b820d5a42202214,0.0,0.03199998,-0.03199998,24,23,0,0.01599999,0.0,0.0013333325,0.0045172747972877,0.0,0,0,0,0,0,30,0,0.0,1.0,0.0,,,,,67746.61797903069,55430.22679357458,14251.427245365043,8417.571088433433,38408.386366904284,12057.136860705863,156556.88905869843,51774.19904357686,16703.45934506441,45993.18927983801,0
0x672215a018b8151c355591a4a15b8be240539bcc,0.0222961966489948,0.02539613,-0.0030999333510051,6,2,4,0.02,0.0,0.0079487211081658,0.0092016070926474,0.00432302475,15,0,0,10,5,0,30,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,67746.62802630011,55430.239276352535,14251.406350653715,8417.581132921847,38408.39219507266,12057.146905447893,156556.89943243904,51774.20852406196,16703.469395027692,45993.19835001853,0
0x672ccd3805012e75d357b17def6763a07758bd54,14.125891782982697,14.30228505040839,-0.1763932674256931,70,58,12,10.0,0.0005,0.406116811905587,1.329145021805877,0.1,205,117,4,81,3,1230,24,0.1405071967100754,0.8430431802604523,0.01644962302947224,0.5707317073170731,0.01951219512195122,0.3951219512195122,0.014634146341463415,67739.33771742144,55421.69837355151,14250.385609929941,8410.29094911539,38402.26369374455,12049.856827037134,156549.6927061199,51766.96197370425,16696.179111765134,45985.50418182796,0
0x67470e92a9a5b61b80c43a0dc160eec08fabf1b1,10.576970415673005,10.579553415673004,-0.0025830000000013,19,16,3,10.221700415673002,0.02,1.1135012542813687,2.2805492302114865,0.4276561641585415,123,56,0,59,8,424,22,0.21616871704745166,0.7451669595782073,0.03866432337434095,0.45528455284552843,0.0,0.4796747967479675,0.06504065040650407,67741.27683185032,55424.046619523826,14250.274407855413,8412.230040950086,38403.92937676632,12051.795616522246,156551.62493678494,51768.90610839436,16698.11806718823,45987.616988709065,0
0x67542f6e4ea651f4c72ab24abf2eb9c2c202fce1,73.49662502450283,73.7,-0.2033749754971694,613,609,4,50.0,0.0,0.2401250000399719,2.197592997710041,0.1,131,126,1,4,0,2406,4,0.051554506099960644,0.9468713105076741,0.0015741833923652105,0.9618320610687023,0.007633587786259542,0.030534351145038167,0.0,67707.4470004327,55384.26302042818,14246.44869806049,8378.40754309938,38375.37948298655,12017.972123216912,156518.0847000572,51735.247173364594,16664.291560219535,45951.800529174296,0
0x6790d2874f8e9762cb96cd92dfb8a7b91f8ff440,1.06080794,1.060996949854677,-0.000189009854677,8,4,4,0.7,0.0110389498546769,0.2652256112318346,0.2560322431500754,0.2093972,30,10,10,10,0,30,10,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,67746.21530276835,55429.840012515604,14251.308274683104,8417.168372378359,38408.008219773415,12056.734226558894,156556.51104041035,51773.79057932157,16703.056729986285,45992.7296104871,0
0x67965a9af69dd4fa9d6a60ff55d5bac6e453e0a8,580.0904794415,568.4087278549999,11.681751586500011,24,9,15,500.0,0.0943391776453884,47.854133637354174,106.73400633380734,5.05222179,176,92,19,24,41,284,76,0.3283582089552239,0.5298507462686567,0.1417910447761194,0.5227272727272727,0.10795454545454546,0.13636363636363635,0.23295454545454544,67483.15850898904,55151.39928181322,14204.852536600089,8154.573563390616,38169.778679423864,11794.010623398399,156301.21224127014,51508.89058484065,16440.225404139088,45703.34567210197,0
0x679a8cf6e181ebbcd9d14d0bd9595d8cfb79ecdf,88.42287417994758,88.22413417994757,0.198740000000015,73,71,3,82.02335378994758,0.0,2.3759814790396594,9.563222272890243,0.6893,0,0,0,0,0,0,0,,,,,,,,67708.57959782761,55384.756306655276,14273.030044995996,8379.695767369822,38376.76012754802,12019.212644605885,156518.85998301432,51736.46653255791,16665.490573329695,45950.19931394792,0
0x679c34c26e7841b9fc0ce0ff40579219ee3a1ed6,12.370076105429948,11.270496105429949,1.0995800000000011,18,17,1,12.370076105429948,0.01,1.3133651228255496,2.77572088860478,0.50642575,44,44,0,0,0,554,0,0.07357859531772576,0.9264214046822743,0.0,1.0,0.0,0.0,0.0,67740.7364208043,55423.93351442347,14249.294549926228,8411.689685687721,38403.494804875336,12051.255057347897,156551.09945399742,51768.37119823114,16697.577657408976,45987.05452455917,0
0x679db306f7d4b04ff76c8ba4c60991c0d7e76f8e,64.52995479840806,64.53253779840804,-0.0025829999999871,16,13,3,62.52995479840805,0.009085,8.066405787301004,17.019362972047983,1.0,117,80,7,20,10,384,22,0.2237093690248566,0.734225621414914,0.04206500956022945,0.6837606837606838,0.05982905982905983,0.17094017094017094,0.08547008547008547,67712.31284834893,55392.31838162972,14244.268041553549,8383.265958394735,38379.4414370176,12022.831627738911,156523.00991121744,51740.08162039717,16669.15412061622,45956.98297007108,0
0x67b9faf9b5519f8359d717a51fb4b8f5d3c37064,0.0,1.9037486942020845,-1.9037486942020845,43,14,29,0.7294593678919806,0.0,0.04427322544656,0.1235703878989702,0.0,444,0,0,113,331,254,660,0.3269513991163476,0.187039764359352,0.48600883652430044,0.0,0.0,0.2545045045045045,0.7454954954954955,67745.65404365436,55429.08660626465,14251.417108467116,8416.60731331461,38407.59696329854,12056.173263265178,156555.9199902195,51773.245316645494,16702.495429622744,45992.105691721634,0
0x67c4612b31cb90e6215273346a7a61f74e3f2c45,39.00683129,39.00699929,-0.000167999999995,7,6,1,39.00683129,0.0023,11.14483294,12.891276130108857,10.0,25,25,0,0,0,100,0,0.2,0.8,0.0,1.0,0.0,0.0,0.0,67730.75082234971,55415.53685394291,14247.085499003162,8401.7071468492,38393.21008872608,12041.268310860432,156540.6402258974,51758.84192053983,16687.5897195285,45977.71913526341,0
0x67c9c1c13033d381e9089365a0bb560421ec2773,145.6739412858668,145.71046956086684,-0.0365282750000517,16,8,8,121.7002645991296,0.0,18.211525677920854,34.77853531502126,3.526668249232888,146,45,25,67,9,212,70,0.3411214953271028,0.4953271028037383,0.16355140186915887,0.3082191780821918,0.17123287671232876,0.4589041095890411,0.06164383561643835,67709.21903856579,55387.269382254766,14249.609604547331,8380.215048843014,38371.52778273873,12019.782282750526,156524.09005328783,51735.82178000021,16666.093054513345,45947.228945810406,0
0x67dc51fca0626bcb18eaf82a0e8aa355019b8723,14.81326162,14.820148969521211,-0.0068873495212127,23,7,16,7.13248316,0.0,1.2884091560661397,2.307490738480196,0.0028621295212095,90,20,5,57,8,100,48,0.37815126050420167,0.42016806722689076,0.20168067226890757,0.2222222222222222,0.05555555555555555,0.6333333333333333,0.08888888888888889,67744.45466285983,55428.14781899986,14250.753178500565,8415.408565264508,38406.805052048345,12054.973555852193,156554.87805714924,51772.166141812224,16701.29575240401,45991.09309362426,0
0x67dfa651e7aba5ef524920d2d69302ca204be633,15.76021981,15.76108081,-0.0008610000000004,20,19,1,15.76021981,0.0,1.576065031,3.4701501504258063,0.5092485,51,51,0,0,0,736,0,0.06480304955527319,0.9351969504447268,0.0,1.0,0.0,0.0,0.0,67738.09416961079,55421.00617096101,14249.629857564349,8409.047320969355,38401.235092127805,12048.612987427325,156548.51375006125,51765.73008746567,16694.935460962733,45984.221238139005,0
0x67ed4c80fbe18715ca67b8d7d20bc20dbd4f1b69,0.2842455567207411,0.2886765567207411,-0.004431,21,16,5,0.0762473763597078,7.057040727626e-05,0.0272820054019753,0.0282792052520539,0.01481072,92,50,39,3,0,596,6,0.13256484149855907,0.8587896253602305,0.008645533141210375,0.5434782608695652,0.42391304347826086,0.03260869565217391,0.0,67746.6084761157,55430.22121869089,14251.403492392226,8417.561591429458,38408.37038580469,12057.127350018021,156556.87728888946,51774.18924557169,16703.44983293486,45993.17564787888,0
0x680d4c17308d5879ac02801404e82d1c337c43cb,0.00398448,0.01,-0.00601552,5,1,4,0.01,0.0,0.002796896,0.0043807232478302,0.0,15,0,0,15,0,0,30,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,67746.6300289717,55430.24108937073,14251.40931064176,8417.583138290915,38408.3965258475,12057.148906697277,156556.90100322536,51774.211027773425,16703.471394935674,45993.20201647847,0
0x681a36B6f411d10d78FE8446118A4DDaE489e8b1,0.0,0.0,0.0,9,0,0,2.77418718,0.19,0.9920415955555556,0.8065622449528426,0.60104818,56,36,20,0,0,130,10,0.2857142857142857,0.6632653061224489,0.05102040816326531,0.6428571428571429,0.35714285714285715,0.0,0.0,67741.74562484723,55424.50247884725,14255.971530725545,8412.701655887238,38404.279095638594,12052.267754626915,156552.05909738204,51769.353456812096,16698.58826866938,45988.0394646191,0
0x68329D351d2A0a885A4857195d697CCe2dAb6177,0.0,0.0,0.0,16,0,0,78.36392483073753,0.0,9.921158620280698,22.16953887765144,0.5034,101,30,13,48,10,152,42,0.3423728813559322,0.5152542372881356,0.1423728813559322,0.297029702970297,0.12871287128712872,0.4752475247524752,0.09900990099009901,67659.82079840085,55328.23400010881,14296.778062115267,8331.702451657231,38335.358861179426,11970.970233979482,156470.7787257418,51687.91814299332,16617.062897791653,45901.491548645405,0
0x6834d3096793d0731348f1581ae1b20c9b79e26a,0.139895,0.14,-0.000105,6,3,3,0.1,0.009958,0.0466491666666666,0.0422673289074039,0.0299895,5,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,67746.61174591078,55430.222454708055,14251.396405456991,8417.564852088628,38408.37834630597,12057.130631885582,156556.88769970776,51774.19212308969,16703.453122123534,45993.17700025165,0
0x68412063a56225ae349296a1db47788ccef4597c,15.62898967,15.62903167,-4.199999999876525e-05,7,6,1,15.62898967,0.1,4.46543162,5.697311725272001,1.00153911,29,29,0,0,0,140,0,0.17159763313609466,0.8284023668639053,0.0,1.0,0.0,0.0,0.0,67740.85110622601,55424.86156379557,14249.673577023636,8411.805499521799,38403.02751579779,12051.369369797843,156551.06005367063,51768.669985981425,16697.69139460046,45987.74534576197,0
0x684ede6645f1b71d77e0aeac519114ee8be3c410,4.58421455,4.586617722,-0.0024031720000001,16,8,8,3.44128636,0.0,0.573177017,0.9085493762145018,0.2992585,184,14,32,125,13,120,202,0.36363636363636365,0.23715415019762845,0.39920948616600793,0.07608695652173914,0.17391304347826086,0.6793478260869565,0.07065217391304347,67745.53397753823,55429.22102930599,14251.131065544829,8416.487412696313,38407.27688371358,12056.0526549142,156555.7614234073,51773.17982406499,16702.37499678392,45992.10668743106,0
0x685445fe51b31790538890a6468851afbf7a0519,170.27209402386652,170.24559777637998,0.0264962474865342,166,77,89,169.4,0.0,2.051311396387027,13.929353745170133,0.02,434,16,0,401,17,214,798,0.30013831258644535,0.1479944674965422,0.5518672199170125,0.03686635944700461,0.0,0.923963133640553,0.03917050691244239,67653.80991849037,55321.21409629836,14234.328188532867,8324.763072249658,38330.1747438426,11964.328788241053,156464.9020903846,51681.90571809698,16610.651264406315,45895.11258044708,0
0x68575080a10c423406b29b44338d2be54237ea15,16.2078,16.11086461,0.0969353899999987,7,6,1,16.2078,0.03783937,4.616952087142857,6.27742308012642,1.51717739,30,30,0,0,0,150,0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,67739.05884346394,55422.409277132836,14249.54418022123,8410.012492210062,38401.799119554664,12049.57731799532,156549.3559439933,51766.77644676762,16695.899619657746,45985.53979361765,0
0x687d66bced53e0c6c167af6fccb6bb858708f9a8,1.298611466,1.352334052,-0.0537225859999999,32,26,6,1.02034003,0.0,0.0828420474375,0.1769991626600447,0.05,159,57,1,65,36,770,28,0.16614420062695925,0.8045977011494253,0.029258098223615466,0.3584905660377358,0.006289308176100629,0.4088050314465409,0.22641509433962265,67746.1082878032,55429.69326890333,14251.363764849564,8417.061412416979,38407.96258456431,12056.627165432259,156556.38764277607,51773.694959979955,16702.949638458398,45992.6592427475,0
0x6896cf29fffc1736192fa41b4adfee42f7663db5,32.65,32.53639022578402,0.1136097742159805,25,23,2,26.5,0.005,2.6074556090313608,5.472027206319937,0.696,106,103,0,3,0,808,6,0.11521739130434783,0.8782608695652174,0.006521739130434782,0.9716981132075472,0.0,0.02830188679245283,0.0,67729.44890693654,55411.36590595654,14247.700507453676,8400.402496427936,38393.89638773992,12039.967710561772,156539.89887136803,51757.176187267185,16686.28993582522,45975.28244789627,0
0x68aacf41fa22ecd5ca0bb102da46b0f503e2e168,7.64881178,7.65074378,-0.001932,12,8,4,3.99881178,0.1,1.2749629633333337,1.1901732978134971,0.6816931900000001,23,19,4,0,0,84,0,0.21495327102803738,0.7850467289719626,0.0,0.8260869565217391,0.17391304347826086,0.0,0.0,67743.02713815622,55426.18334356849,14250.775398778285,8413.980563923991,38405.27266364499,12053.546475494017,156553.29615445877,51770.624342996874,16699.868610946585,45989.33130109003,0
0x68aeb47c7cc58b3bfb86c88b4e77ccd3dc269ff8,0.42879,0.429,-0.00021,5,4,1,0.42879,0.1,0.171558,0.1443443168954012,0.1,20,20,0,0,0,60,0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,67746.46592865202,55430.0904156673,14251.358310658818,8417.419063838464,38408.23831613619,12056.984782245034,156556.73269868645,51774.05283601309,16703.30726124512,45993.042651927855,0
0x68B0e0Db7918C0211EA1fB78292a879839137DD0,0.0,0.0,0.0,170,0,0,429.5,0.0,5.064952000899652,33.95622555940453,0.03420334,521,16,2,476,27,782,314,0.32220160791589364,0.4836116264687693,0.19418676561533704,0.030710172744721688,0.003838771593090211,0.9136276391554703,0.05182341650671785,67435.93356794993,55034.482305775426,14544.749021435098,8135.722638327935,38210.41702074006,11765.20290589662,156236.58241897819,51478.07481540887,16404.97184700533,45500.22260353493,0
0x68c61530aa996cdb0c8c92821569ccf38c9ea6d2,2.688,2.69,-0.0019999999999997,6,3,3,1.838,0.03,0.8963333333333333,0.5965171134734247,0.91,30,10,0,20,0,10,30,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.0,0.6666666666666666,0.0,67745.32267297065,55428.88792296046,14251.10880853727,8416.275667049815,38407.178489224716,12055.841629153356,156555.58506067138,51772.88839763723,16702.16416331625,45991.75109681201,0
0x68c9f9842685259b918faf0b7e88225d0308eccd,34.1924467163505,0.2,33.9924467163505,29,2,27,29.0,0.0,1.185946438494845,5.428905787948763,0.0,74,5,5,45,19,10,238,0.22981366459627328,0.031055900621118012,0.7391304347826086,0.06756756756756757,0.06756756756756757,0.6081081081081081,0.25675675675675674,67746.58335356449,55430.18622521318,14225.04922712415,8417.554620712004,38408.35951805174,12057.11174222324,156556.8532558426,51774.16602781069,16703.432567908563,45993.152149889225,0
0x68d36024f3b6fecb46ef7ba4855ee64011e8b820,1.526525400000519,1.53297,-0.0064445999994808,24,14,10,0.7700363320807632,0.0142256442423339,0.1274789750000216,0.1646651497529108,0.08,227,72,7,119,29,316,120,0.34238310708898945,0.4766214177978884,0.18099547511312217,0.31718061674008813,0.030837004405286344,0.5242290748898678,0.1277533039647577,67746.27154367181,55429.90167269497,14251.355596131103,8417.224700516483,38408.0430623478,12056.790380395996,156556.52971980075,51773.86372529287,16703.112840034126,45992.82928063057,0
0x6913542b5cf5d9580ce96f5105696282454ba0d7,10.45436,10.654140860000002,-0.1997808600000006,24,17,7,10.0,0.0005,0.8795208691666666,1.9873360778069824,0.5,189,42,0,147,0,240,114,0.34806629834254144,0.4419889502762431,0.20994475138121546,0.2222222222222222,0.0,0.7777777777777778,0.0,67741.17925750994,55424.39525806001,14250.425035243206,8412.132530016437,38403.79800047326,12051.698061293548,156551.5127542348,51768.81944122288,16698.020433510577,45987.54960962552,0
0x6931e6948702245964dd446333c3bebd989d5e76,7.829643,7.83,-0.0003570000000001,9,7,2,4.529643,0.2,1.739960333333333,1.524524846193397,1.4,31,31,0,0,0,162,0,0.16062176165803108,0.8393782383419689,0.0,1.0,0.0,0.0,0.0,67743.13157305754,55426.66676905942,14250.529280480168,8414.08432082393,38405.05856666281,12053.650651147125,156553.3598044855,51770.65849404684,16699.97328483332,45989.3173225775,0
0x6933dAD576BF316b496F0DD575b916639C11dd55,0.0,0.0,0.0,6,0,0,0.0364614966679991,0.0,0.0099702382226663,0.0143380285407979,0.0041799663339995,20,0,0,20,0,0,60,0.25,0.0,0.75,0.0,0.0,1.0,0.0,67746.6027405425,55430.20889073823,14251.445966716923,8417.555850091592,38408.37351979162,12057.12162648323,156556.87395350364,51774.18388839675,16703.44410667543,45993.17317314287,0
0x69428858906050e78dbed8e65083d47139766b3f,25.913847650827115,25.91470865082712,-0.0008610000000004,25,24,1,25.913847650827115,0.0325039407723494,2.073142252066169,5.198063871155261,0.50518319,59,59,0,0,0,1086,0,0.05152838427947598,0.948471615720524,0.0,1.0,0.0,0.0,0.0,67732.82368159566,55414.775815543224,14248.535076259412,8403.776952122935,38396.902630222474,12043.342428376127,156543.3351976391,51760.51022364495,16689.66485711543,45978.71607152811,0
