address,value_out,value_in,balance,degree,degree_in,degree_out,max_value,min_value,mean_value,std_value,median_value,motif1,motif1_00,motif1_01,motif1_10,motif1_11,motif2,motif3,motif1_ratio,motif2_ratio,motif3_ratio,motif1_00_ratio,motif1_01_ratio,motif1_10_ratio,motif1_11_ratio,0,1,2,3,4,5,6,7,8,9,label
0x1d153dee0a823e9238b4f2e83758e27be3f1158e,49.708195,49.2104,0.4977949999999964,18,15,3,45.93590948,0.1,5.495477500000001,11.189556889100404,1.4985,123,65,3,43,12,444,24,0.20812182741116753,0.751269035532995,0.04060913705583756,0.5284552845528455,0.024390243902439025,0.34959349593495936,0.0975609756097561,10097.862406157452,74130.03093646844,38388.33387502542,119750.55909232906,98067.00511172593,16680.176813797283,67723.33649592102,12033.85454906891,51751.17595482912,18335.4870098016,0
0x1d1db7271513363097fdc84ed078356329c799e7,0.21725,0.2185,-0.00125,10,3,7,0.2,0.0,0.043575,0.082649531994373,0.003875,75,15,5,50,0,30,100,0.36585365853658536,0.14634146341463414,0.4878048780487805,0.2,0.06666666666666667,0.6666666666666666,0.0,10120.161617906486,74153.284482052,38408.35128053275,119773.81534565648,98081.44674476438,16703.432962884046,67746.59156873083,12057.110468435321,51774.169921381006,18358.71078173519,0
0x1d258a2877447ebb926f4f7245ced09b3e2f9d07,35.16377723962986,35.19999999999999,-0.0362227603701299,125,111,14,8.698733851403448,0.006166972236337,0.562910217917039,1.1498130010935992,0.25,83,83,0,0,0,2028,0,0.039317858834675506,0.9606821411653245,0.0,1.0,0.0,0.0,0.0,10118.105644357871,74151.14491319125,38406.55383946743,119771.66289601605,98080.16339940508,16701.28053067338,67744.43922179725,12054.958178810382,51772.042874219806,18356.560860670357,0
0x1d49428c8d20fd5f22ef44de07d09612800b24ab,5.91147556,5.91233656,-0.0008609999999995,6,5,1,5.91147556,0.1,1.9706353533333327,2.71865095611228,0.3413926,25,25,0,0,0,100,0,0.2,0.8,0.0,1.0,0.0,0.0,0.0,10118.873415895594,74151.93523345201,38406.87683635144,119772.46494389561,98079.64486430319,16702.082613365532,67745.24195106173,12055.760421535191,51772.89463507026,18357.371767021607,0
0x1d50588C0aa11959A5c28831ce3DC5F1D3120d29,0.0,0.0,0.0,180,0,0,215.0,0.0,2.3947540320587204,17.229268970791978,0.0761847461992696,47,47,0,0,0,2722,0,0.016973636691946552,0.9830263633080535,0.0,1.0,0.0,0.0,0.0,10001.082008383475,74039.90768733631,38309.489210584834,119656.09641215061,98011.50402748435,16586.55820260349,67628.97667653086,11940.649516533298,51657.27961549402,18241.75399144667,0
0x1d60606d8a09b5015d773a80b0c660bb8d91809c,2067.4123654045266,2067.7508920135274,-0.3385266090008372,237,86,151,640.0,0.0,17.44794623383145,69.51955626697286,0.05,719,115,10,527,67,388,1152,0.31828242585214694,0.17175741478530324,0.5099601593625498,0.1599443671766342,0.013908205841446454,0.7329624478442281,0.09318497913769123,10109.08976378204,74142.55262403557,38399.24092116122,119762.99316940604,98075.04130459798,16692.611472778484,67735.76949481729,12046.290128314167,51763.41048177834,18347.891088252178,0
0x1d6065940bfd6ac7c4ec1e2a35e1420e0a9c1bff,4.73853473,4.741117729999999,-0.0025829999999995,9,6,3,4.11106096,0.07615328,1.0532947177777778,1.2984544653867802,0.55885679,84,30,10,29,15,150,26,0.3230769230769231,0.5769230769230769,0.1,0.35714285714285715,0.11904761904761904,0.34523809523809523,0.17857142857142858,10118.110913998926,74151.14171571992,38406.54650702316,119771.67142495478,98080.14737684786,16701.28904315825,67744.44774083409,12054.966565714698,51772.046579898255,18356.569788168494,0
0x1d6cd1fbc644ad737db641f0dc91d2634dc8440e,0.7703862829942089,0.779395282994209,-0.0090090000000001,16,11,5,0.2292603099289787,0.0001710922354703,0.0968613478742761,0.0722495190991077,0.1036066893076961,126,77,32,13,4,312,30,0.2692307692307692,0.6666666666666666,0.0641025641025641,0.6111111111111112,0.25396825396825395,0.10317460317460317,0.031746031746031744,10120.099268994236,74153.21211404481,38408.28854789402,119773.74220131226,98081.4042190952,16703.35981890037,67746.51845573247,12057.037338300102,51774.098303941486,18358.63887055945,0
0x1d7bc400d3c6d9d37ec54d0e729cbadd06dc0390,61.96563483,61.966684830000005,-0.0010500000000064,7,6,1,61.96563483,0.03493084,17.704617094285716,26.60552869434407,1.0,28,28,0,0,0,130,0,0.17721518987341772,0.8227848101265823,0.0,1.0,0.0,0.0,0.0,10085.831591850789,74119.49087582338,38379.89575198862,119740.00427248537,98061.3668130997,16669.62189034844,67712.78056835243,12023.29941576597,51740.55546262824,18324.9051248098,0
0x1d7bc400d3c6d9d37ec54d0e729cbadd06dc0390,61.96563483,61.966684830000005,-0.0010500000000064,7,6,1,61.96563483,0.03493084,17.704617094285716,26.60552869434407,1.0,28,28,0,0,0,130,0,0.17721518987341772,0.8227848101265823,0.0,1.0,0.0,0.0,0.0,10085.831591850789,74119.49087582338,38379.89575198862,119740.00427248537,98061.3668130997,16669.62189034844,67712.78056835243,12023.29941576597,51740.55546262824,18324.9051248098,1
0x1d7bc400d3c6d9d37ec54d0e729cbadd06dc0390,61.96563483,61.966684830000005,-0.0010500000000064,7,6,1,61.96563483,0.03493084,17.704617094285716,26.60552869434407,1.0,28,28,0,0,0,130,0,0.17721518987341772,0.8227848101265823,0.0,1.0,0.0,0.0,0.0,10085.831591850789,74119.49087582338,38379.89575198862,119740.00427248537,98061.3668130997,16669.62189034844,67712.78056835243,12023.29941576597,51740.55546262824,18324.9051248098,0
0x1d7bc400d3c6d9d37ec54d0e729cbadd06dc0390,61.96563483,61.966684830000005,-0.0010500000000064,7,6,1,61.96563483,0.03493084,17.704617094285716,26.60552869434407,1.0,28,28,0,0,0,130,0,0.17721518987341772,0.8227848101265823,0.0,1.0,0.0,0.0,0.0,10085.831591850789,74119.49087582338,38379.89575198862,119740.00427248537,98061.3668130997,16669.62189034844,67712.78056835243,12023.29941576597,51740.55546262824,18324.9051248098,1
0x1da02ac05b1fd3e97593ba2aae920d772727380b,16.41596375,16.416751249999997,-0.0007874999999977,8,7,1,16.41596375,0.049454,4.104089375,5.520556379539527,2.1985,24,24,0,0,0,92,0,0.20689655172413793,0.7931034482758621,0.0,1.0,0.0,0.0,0.0,10112.657548995507,74145.32627633584,38401.29102853858,119765.8527886573,98076.3248041137,16695.470438824537,67738.62969281022,12049.148118793219,51766.33389018788,18350.76556909679,0
0x1daa4f77ce217bdc80ab7eb7fdd9c95f9d57388c,15.57528167,15.5764028,-0.0011211300000013,7,2,5,13.5768228,0.2819955,4.450240638571429,4.762299957794975,1.99958,50,10,0,35,5,10,100,0.3125,0.0625,0.625,0.2,0.0,0.7,0.1,10115.930869388352,74149.525995415,38404.128866020925,119770.05559199188,98077.15919285301,16699.67338238287,67742.83013387115,12053.35054271334,51770.210564860165,18354.91250440426,0
0x1db3dc42185aa6889b92793380c09c2f51b44f26,114.69469212681888,30.563296726553546,84.13139540026533,98,13,85,25.0,0.0,1.4822243760548208,4.607671397486453,0.0,217,39,2,130,46,28,1382,0.1333743085433313,0.017209588199139522,0.8494161032575291,0.17972350230414746,0.009216589861751152,0.5990783410138248,0.2119815668202765,10107.809376384088,74141.31409835846,38398.002251964834,119761.93493841798,98073.37475969373,16691.554986936542,67734.71075337497,12045.23377167798,51762.28134905446,18346.814687059123,0
0x1dbaf8e0dd079aef23ceb841b311907a4d0059e2,233.0655206888656,0.4,232.6655206888656,44,4,40,38.21810560297824,0.0,5.306034561110582,10.016158536988756,0.255,89,28,61,0,0,42,110,0.36929460580912865,0.17427385892116182,0.45643153526970953,0.3146067415730337,0.6853932584269663,0.0,0.0,10123.444971288587,74154.23085829482,38410.3658858084,119776.79951674999,98081.67478807863,16706.53934037842,67749.59000649709,12060.26031543194,51777.04597688488,18361.77672894769,0
0x1dd4c4c639e6264bfdeeca0e9814d8a33a0c3a40,0.0048763869383787,0.031327716,-0.0264513290616212,5,1,4,0.031327716,0.0,0.0072408205876757,0.0136295407611087,0.0,20,0,0,20,0,0,60,0.25,0.0,0.75,0.0,0.0,1.0,0.0,10120.196235208234,74153.31171459715,38408.386677333576,119773.84209589528,98081.50332537283,16703.459713273194,67746.61834725543,12057.13722808533,51774.1994099476,18358.738311940044,0
0x1dd6166a68d464506ff36269f56e232a2a2cafc3,44.312103702,44.31391302,-0.0018093179999993,11,8,3,42.31305202,0.999051682,8.05691061109091,11.862043376673585,3.0,74,37,0,37,0,240,10,0.22839506172839505,0.7407407407407407,0.030864197530864196,0.5,0.0,0.5,0.0,10099.242164701147,74131.25940080287,38388.814141440926,119751.77844914417,98067.06687703873,16681.39627057833,67724.55620306417,12035.07416463409,51752.40099424504,18336.71948604635,0
0x1de23F02E185fDc4f6BACc98D6c6419370E38538,0.0,0.0,0.0,31,0,0,76.0,0.0,5.838513112504638,16.50811060461093,0.5,0,0,0,0,0,1464,0,0.0,1.0,0.0,,,,,10019.823094023659,74057.92121153878,38325.15965412867,119674.82061232993,98022.6121883965,16605.03288266139,67647.67012047929,11959.005863012582,51675.846449626435,18260.253934015243,0
0x1df30d794ab40fb7d63e603df9eb8cc4fa4a8cb0,15.040559,14.04142,0.9991389999999996,6,5,1,15.040559,0.499811,4.8469965,5.327224587738149,3.5208045,24,24,0,0,0,92,0,0.20689655172413793,0.7931034482758621,0.0,1.0,0.0,0.0,0.0,10114.514081834828,74147.08141249102,38402.4788564453,119767.62814779131,98077.0857580203,16697.24585101817,67740.4053692399,12050.923479522697,51768.13768174624,18352.54818522737,0
0x1e06d06c84a2a0f26efd2d8b85783156aefb3e0c,8.944933888662016,8.9466433,-0.001709411337984,15,10,5,5.0,5e-05,1.1927718125774678,1.8058261538532656,0.5,146,46,0,97,3,300,50,0.29435483870967744,0.6048387096774194,0.10080645161290322,0.3150684931506849,0.0,0.6643835616438356,0.02054794520547945,10117.394458310398,74150.57494027368,38406.074721657635,119771.10438695751,98079.8672309104,16700.7220663946,67743.88063972839,12054.399708572686,51771.47605366307,18356.000859295244,0
0x1e071281416b20ac2cd50d2e8093b43f8526940a,46.521,46.52680886343047,-0.0058088634304667,87,81,6,15.5,0.0,1.0695150444072468,3.247981925071133,0.0,187,127,0,60,0,1176,28,0.13443565780014377,0.8454349388928828,0.020129403306973402,0.679144385026738,0.0,0.32085561497326204,0.0,10101.05658174904,74134.12098062359,38394.355142825014,119754.6392502509,98072.21173957549,16684.266003838457,67727.41910747478,12037.950447731275,51755.52939631298,18339.58545389387,0
0x1e0a8374a6c63acaaf4c020cce65c30e855b2b71,7.336162044911976,5.789827421818727,1.5463346230932489,162,32,130,3.584855787777778,0.0,0.0810246263378438,0.3765100187723753,0.0,612,33,43,482,54,288,1122,0.3026706231454006,0.142433234421365,0.5548961424332344,0.05392156862745098,0.07026143790849673,0.7875816993464052,0.08823529411764706,10119.636024762925,74152.74783680712,38407.92541932741,119773.2949720282,98081.1774272094,16702.912608293806,67746.07122340522,12056.590143664393,51773.6552786403,18358.19123250452,0
0x1e0fe8686850afa01992f5d5611d2d908611933e,17.038555586016585,17.038997629004893,-0.0004420429883076,11,8,3,9.999874,0.011703629,3.097959383183771,2.847054102866251,2.0088086290048928,90,55,15,15,5,150,30,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.6111111111111112,0.16666666666666666,0.16666666666666666,0.05555555555555555,10116.561256898563,74149.34241963555,38404.604189297395,119769.84264331301,98078.3529269708,16699.460380958782,67742.61964236207,12053.138359999626,51770.33410620481,18354.753387774366,0
0x1e21312d1e05a13a7d4af51fff776b93d5324111,3.95146475,3.95610575,-0.0046410000000007,11,7,4,2.93850475,0.001,0.7188700454545455,0.8237786411328066,0.5,81,64,0,17,0,198,18,0.2727272727272727,0.6666666666666666,0.06060606060606061,0.7901234567901234,0.0,0.20987654320987653,0.0,10118.265340043003,74151.4363784001,38406.70110269487,119771.96627474779,98080.23304338481,16701.583936940537,67744.74245683666,12055.261554603212,51772.31463642015,18356.86272325723,0
0x1e31a02905731658841bde935920f56dd2ab2c2f,17.184751957675335,17.21,-0.0252480423246659,67,56,11,3.99,0.01,0.513354506830975,0.6862670364377553,0.2,219,192,6,19,2,1588,24,0.11960677225559803,0.8672856362643364,0.013107591480065538,0.8767123287671232,0.0273972602739726,0.0867579908675799,0.0091324200913242,10112.034744116134,74145.42405653393,38401.57526975993,119765.82081430445,98076.62697197625,16695.440287319943,67738.59736309404,12049.120087033323,51766.236462552144,18350.72088976616,0
0x1e3c07ce10973fcaebc81468af1d3f390d2a4c71,196.65203065390537,195.16862465390537,1.4834060000000022,180,165,15,100.0,0.0001,2.1767814183767262,7.607016283001604,0.628063185,447,431,3,13,0,1814,88,0.19029374201787994,0.7722435078756917,0.037462750106428265,0.9642058165548099,0.006711409395973154,0.029082774049217,0.0,10023.161998360012,74059.58009621558,38328.25615336937,119678.55221484216,98024.77206958618,16608.275407069257,67651.3415672205,11962.01205267837,51679.48446796148,18263.55516219612,0
0x1e3f0b4efb8fce43d9e7bba3d3fd6fd25948b484,14.73396590392536,14.734832153957765,-0.0008662500324039,5,4,1,14.73396590392536,2.995,5.893759611576625,5.082406851541483,3.0,20,20,0,0,0,60,0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,10115.37675110351,74147.90486204572,38403.1010258069,119768.43228830084,98076.8563963577,16698.050020036382,67741.20983965594,12051.727981606486,51769.021159452364,18353.352720825675,0
0x1e442d0461bd7a52fadb9920f6ed5bb3cd8ff75d,25.44,25.45938930153044,-0.0193893015304382,24,23,1,25.44,0.5,2.1208078875637684,5.092310225752939,0.641529765,58,58,0,0,0,948,0,0.05765407554671968,0.9423459244532804,0.0,1.0,0.0,0.0,0.0,10107.016823827209,74139.68964101691,38397.01062285754,119760.21305619876,98073.38687604564,16689.830676528618,67732.98946786296,12043.508237624592,51760.66892347106,18345.114042972647,0
0x1e5c3a25a478cb23de3843f518582956ba1d2ac8,29.16421312840233,29.16490948,-0.0006963515976714,6,5,1,29.16421312840233,0.58923528,9.72152043473372,10.49820113656626,7.06956162,25,25,0,0,0,100,0,0.2,0.8,0.0,1.0,0.0,0.0,0.0,10105.645599508141,74138.1997102188,38395.81954741479,119758.72258631724,98072.295579067,16688.340217110203,67731.49922309893,12042.01786044688,51759.22682055748,18343.62698339641,0
0x1e711a766cd4ec07c590eef54a112190b4826b4e,2.83170313,2.59551769,0.2361854399999998,31,19,12,0.882,0.01,0.1750716393548387,0.2057074924819797,0.09,322,74,128,78,42,256,332,0.35384615384615387,0.2813186813186813,0.3648351648351648,0.22981366459627328,0.39751552795031053,0.2422360248447205,0.13043478260869565,10119.831630927014,74152.92246381864,38407.994020053855,119773.45591762301,98081.17026966864,16703.073537615677,67746.2322694767,12056.7510752391,51773.829935136244,18358.354202064267,0
0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,37.576977442,37.58271044200001,-0.0057330000000064,43,39,4,17.211802302000002,0.00433704,1.747899718232558,3.4041736282436146,0.50114532,96,73,23,0,0,1250,4,0.07111111111111111,0.9259259259259259,0.002962962962962963,0.7604166666666666,0.23958333333333334,0.0,0.0,10109.275179348817,74142.49818817893,38399.183319567725,119762.99560965903,98074.91955413233,16692.61413544285,67735.77212739363,12046.292757063968,51763.435797165715,18347.897170381337,0
0x1ea3ecc937bae79353d198db2cdab1e5cbe625dd,0.0,0.0,0.0,56,55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,758,0,0.0,1.0,0.0,,,,,10120.213805514148,74153.32835069795,38408.40114355695,119773.85925479038,98081.51354628036,16703.476872162028,67746.63550621227,12057.154383026877,51774.21647494133,18358.755469802418,0
0x1eaec8a712250a2b4bcad8fd213b6dbeefca7766,4.909432451859024,4.911775,-0.0023425481409766,18,16,2,4.901775,0.0076574518590235,0.5456226362143901,1.104599230946448,0.3,92,46,0,46,0,380,10,0.1908713692946058,0.7883817427385892,0.02074688796680498,0.5,0.0,0.5,0.0,10117.717408593211,74150.74170798431,38406.23591048216,119771.27120656877,98079.95214138276,16700.88882473658,67744.0475218929,12054.566352424528,51771.65090720946,18356.169190769586,0
0x1eb7a252df111696e4919d32e270a9711db1584d,1.695974,1.7,-0.0040259999999998,14,11,3,1.01,0.010974,0.2425695714285714,0.2776391502698628,0.1,67,38,0,29,0,92,26,0.3621621621621622,0.4972972972972973,0.14054054054054055,0.5671641791044776,0.0,0.43283582089552236,0.0,10119.314075133507,74152.41803516385,38407.63396554141,119772.948387646,98080.95902156863,16702.56600629044,67745.72465228624,12056.243535081205,51773.31189554571,18357.845086686993,0
0x1ed427535098ed38b5e65d1d8852b63b3ea259cc,633.0014739285768,633.0039074505768,-0.0024335219999329,104,100,4,510.4514739285769,0.0,12.173128667107248,51.56672479425977,1.48311947,184,132,0,52,0,1760,16,0.09387755102040816,0.8979591836734694,0.00816326530612245,0.717391304347826,0.0,0.2826086956521739,0.0,9779.987157731795,73818.94973098078,38123.94510575447,119432.63043874434,97879.88883958744,16367.464506744845,67406.04578957091,11723.613334913072,51436.141647912504,18022.224452967966,0
0x1edd4a59d12a3f82fe666b448000f2ac46344b2d,149.11069566087792,150.48832176581604,-1.3776261049381162,740,728,12,42.23182351805668,0.0,0.4048635370630999,2.3242048617908857,0.15,221,150,28,35,8,2500,16,0.08074534161490683,0.9134088417975886,0.005845816587504567,0.6787330316742082,0.12669683257918551,0.1583710407239819,0.03619909502262444,10115.033683392694,74148.21677557284,38404.059040242406,119768.72939478354,98078.4132071473,16698.347165836338,67741.5057214685,12052.02499346652,51769.1234884397,18353.627502418793,0
0x1ee6B25a0E3F855a10916766dF3A056E924e5DCE,0.0,0.0,0.0,309,0,0,31.3,0.0,0.2779240270238441,2.0767544947976075,0.003637297,0,0,0,0,0,0,0,,,,,,,,10073.426294772551,74109.10135827471,38369.7646014121,119727.94878612572,98054.1965607908,16657.698675920383,67700.74128104963,12011.44842861958,51728.587870846924,18312.96585245635,0
0x1efd1b1ee8174b5421786ef0127ea45076307d8d,25.81359262,25.81445362,-0.0008609999999968,15,14,1,25.81359262,0.05,3.4418697493333337,6.39210078853756,1.02082856,53,53,0,0,0,514,0,0.09347442680776014,0.9065255731922398,0.0,1.0,0.0,0.0,0.0,10108.023647684167,74140.47419501471,38397.093021446715,119760.99812615137,98073.35453377457,16690.615804003643,67733.77527083327,12044.29354375451,51761.53090418852,18345.9179261301,0
0x1efd59f9892c6c797a41691029b607f972928ce9,3.3867353952894343,3.344662690289434,0.0420727050000002,848,809,39,0.540573338,0.0,0.0079379694405411,0.0307788993002747,0.0024,186,118,13,53,2,2722,14,0.06365503080082136,0.9315537303216974,0.004791238877481177,0.6344086021505376,0.06989247311827956,0.2849462365591398,0.010752688172043012,10120.171336069869,74153.28301810521,38408.36149882627,119773.81375056699,98081.48075320007,16703.431367997546,67746.59000673114,12057.108882632087,51774.17207038115,18358.710040115708,0
0x1f13117d63e7fedc3cde6775f9a0eefce328ccc9,171.43304360429048,51.0,120.43304360429048,20,3,17,80.0,0.0,11.121652180214523,21.396063578376047,0.0,84,23,0,61,0,10,312,0.20689655172413793,0.024630541871921183,0.7684729064039408,0.27380952380952384,0.0,0.7261904761904762,0.0,10092.223972729285,74126.01247195865,38384.86246902791,119745.92819460027,98064.87953237114,16675.563054308433,67718.70651973067,12029.252921413092,51746.44256677985,18330.84202138571,0
0x1f15ce0d7e5396f03e211c9bd42319261ba1df1d,2.519343426338061,2.520393426338061,-0.0010500000000002,6,4,2,2.479861533651872,0.005,0.839956142112687,1.0164223491344069,0.5197409463430948,19,19,0,0,0,54,0,0.2602739726027397,0.7397260273972602,0.0,1.0,0.0,0.0,0.0,10119.105140787742,74152.13833405689,38407.28407177796,119772.6685615486,98080.69165381294,16702.286181619078,67745.44495495276,12055.963721111397,51773.046758646946,18357.568837905183,0
0x1f1686649a3b84d6250fc52f275c9055cca28518,274.71107617039763,0.0773082942674258,274.6337678761302,113,4,109,187.0,0.0,2.431755614731549,18.403107664909594,0.0,61,13,0,45,3,0,2038,0.02906145783706527,0.0,0.9709385421629347,0.21311475409836064,0.0,0.7377049180327869,0.04918032786885246,10242.696325009474,74266.19856902785,38508.30185407207,119891.87094829784,98151.9524337793,16822.44906226019,67864.76791476044,12176.518875156027,51891.79188791366,18477.622224276067,0
0x1f319dd5015b1068f102912f970d63b9947e4cb0,3.9138123,3.9152613,-0.001449,7,4,3,3.90212093,0.00022926,1.1184390857142856,1.8672388307851024,0.011979,57,24,0,33,0,54,30,0.40425531914893614,0.3829787234042553,0.2127659574468085,0.42105263157894735,0.0,0.5789473684210527,0.0,10118.021747770057,74151.18871475093,38406.595364808054,119771.71848354343,98080.23629380386,16701.336140030726,67744.49473854485,12055.013751481683,51772.08736837744,18356.614981098373,0
0x1f482b4fff9bd0054242d42cc3339fa2957d4227,49.47940835831259,46.86703254663116,2.6123758116814315,91,55,36,48.0,0.0,1.0587520978565248,5.251938172345457,0.106617544,349,23,0,233,93,1366,88,0.19356627842484747,0.7576261785912368,0.048807542983915694,0.0659025787965616,0.0,0.667621776504298,0.2664756446991404,10095.310774608615,74128.09852039182,38387.27295867508,119748.65102136842,98066.49145303402,16678.268690139208,67721.42746124731,12031.946036229834,51749.17282104579,18333.553905071858,0
0x1f4bb87d5acf75192610bacf91addd71e7f9813c,3.426056,3.4299200048383693,-0.0038640048383693,14,6,8,1.001,0.0146648,0.4897125717741692,0.4271258808238848,0.3289440924191849,106,22,26,45,13,76,92,0.38686131386861317,0.2773722627737226,0.3357664233576642,0.20754716981132076,0.24528301886792453,0.42452830188679247,0.12264150943396226,10119.850993639431,74152.94860052323,38408.13365237566,119773.47826689825,98081.16629708037,16703.095886570867,67746.25454766012,12056.773436892752,51773.85227354762,18358.373330460086,0
0x1f4c5ceff08e252be8f15377a69145c77802ece5,33.59210565696812,9.81532294036504,23.776782716603076,282,92,190,30.98,0.0,0.1539270517635927,1.8646165227143727,0.0,621,38,0,440,46,942,446,0.3091090094574415,0.4688899950223992,0.22200099552015928,0.061191626409017714,0.0,0.7085346215780999,0.07407407407407407,10115.389236276871,74148.17776886719,38404.424159768816,119769.13989136544,98078.70294139642,16698.76214100395,67741.9167316009,12052.44103218747,51769.524421778326,18354.040995366402,0
0x1f59bc7b5a771b46d40264facbff37350fb5de82,5.7912977,5.7914657,-0.0001679999999995,8,7,1,5.7912977,0.0003,1.447845425,1.8330532882365471,1.0,34,34,0,0,0,198,0,0.14655172413793102,0.853448275862069,0.0,1.0,0.0,0.0,0.0,10117.445863661384,74150.4114772623,38405.827485095826,119770.94080955879,98079.64304960369,16700.558431343496,67743.71725780629,12054.235984844057,51771.33542667593,18355.842569551256,0
0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9,74.05397228397803,72.59112288000001,1.4628494039780122,117,93,24,20.794147274,0.0,1.253376881743402,2.330390032504254,0.5,113,0,0,112,1,1674,4,0.06309324399776661,0.9346733668341709,0.002233389168062535,0.0,0.0,0.9911504424778761,0.008849557522123894,10118.508357478991,74151.50916916833,38406.81102272212,119772.03787316459,98080.3092280191,16701.655548960283,67744.81427984912,12055.333092682728,51772.42644599429,18356.937364822916,0
0x1f85ad342846fa0A93cCC2Ceb542fc087e3e2912,0.0,0.0,0.0,25,0,0,19.71,0.693,1.57684,3.786666329372051,0.693,74,74,0,0,0,1022,0,0.06751824817518248,0.9324817518248175,0.0,1.0,0.0,0.0,0.0,10098.157097964991,74132.52121553302,38390.213592449305,119752.27202506545,98068.65921819581,16681.917695631586,67725.05167275957,12035.613678071693,51752.753204910056,18337.194444768294,0
0x1f91d2d3ff8ce66dd75ab221f370c71c431dd659,19.795281786881723,19.8538775082567,-0.0585957213749779,134,75,59,2.260747275220494,0.00900743,0.2958892484711822,0.351686825766726,0.2,655,145,43,210,224,788,482,0.34025974025974026,0.40935064935064935,0.2503896103896104,0.22137404580152673,0.06564885496183206,0.32061068702290074,0.3419847328244275,10118.843923870745,74151.98590680785,38407.05964507437,119772.51436260877,98080.51769028023,16702.131990120535,67745.29082243127,12055.809584420895,51772.85796005472,18357.416767981435,0
0x1fa3cbd4d066264cabb13a7c562f35cbf25adfd5,0.0,0.31,-0.31,83,3,80,0.2,0.0,0.0037349397590361,0.0244306306825081,0.0,15,0,0,15,0,30,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,10120.039943841231,74153.16466796977,38408.25799552742,119773.68946107285,98081.41240680727,16703.307080103492,67746.46571198013,12056.984637938296,51774.04760907805,18358.585686160583,0
0x1fa4c51efacad606e83cf951dd71f819c8f6273f,0.0218334472641346,0.0282721446036078,-0.0064386973394732,10,3,7,0.02,0.0,0.0050105591867742,0.0080104262927686,0.0010637236320673,56,0,5,42,9,10,130,0.2857142857142857,0.05102040816326531,0.6632653061224489,0.0,0.08928571428571429,0.75,0.16071428571428573,10120.208389221189,74153.32378634957,38408.39653107857,119773.85456291976,98081.50722201515,16703.47218029062,67746.63081432608,12057.14969211528,51774.211659512126,18358.750729629668,0
0x1fced426bc79364a6efb946fb818b5ebf1465769,17.989951939999997,17.991336322998603,-0.0013843829986051,46,24,22,4.092664,0.004065,0.7822019187608392,1.1428224295704534,0.30171238,67,67,0,0,0,846,0,0.07338444687842278,0.9266155531215772,0.0,1.0,0.0,0.0,0.0,10119.06567867286,74152.25396077878,38407.47898599136,119772.7842848205,98080.2490748733,16702.401964491582,67745.56023094141,12056.079575395026,51773.13662374684,18357.6684509444,0
0x1fd41f2da3fcd5e61c4a6b70d387e480b6c38dba,2458.0,2458.03458579,-0.0345857900001647,98,96,2,2208.0,0.1,50.16361822234694,223.5733007097113,15.0,97,92,0,5,0,720,6,0.11786148238153099,0.8748481166464156,0.007290400972053463,0.9484536082474226,0.0,0.05154639175257732,0.0,9025.768866171811,72955.44108110783,37411.63136841414,118537.47922412367,97367.5898448344,15561.426783152077,66521.36510302588,10961.540722891214,50565.248442315155,17206.516224356765,0
0x1fe3b7129701802a334a016697a63ad4fe576786,2.2,0.2,2.0,77,2,75,1.0,0.0,0.0311688311688311,0.1624319616750837,0.0,83,5,0,57,0,2,1988,0.04003859141341052,0.000964785335262904,0.9589966232513266,0.060240963855421686,0.0,0.6867469879518072,0.0,10120.101634595569,74153.18393316813,38408.30878961291,119773.74971034365,98081.44829484794,16703.36732810021,67746.52596143271,12057.04474369631,51774.10752907365,18358.64593154953,0
0x1ffa5238925b5fab08de1e3fbaa03ca207b0872e,2.063397723810103,1.8875977238101036,0.1757999999999997,35,25,10,0.78958,0.0005261538101032,0.1128855842177202,0.1284831611749239,0.09,366,130,90,118,28,782,134,0.28549141965678626,0.609984399375975,0.10452418096723869,0.3551912568306011,0.2459016393442623,0.3224043715846995,0.07650273224043716,10119.843620291944,74152.94041672695,38408.06834149056,119773.47037186999,98081.26385194327,16703.087989622283,67746.24664537485,12056.765513185504,51773.833104245015,18358.367051916543,0
0x200210696904d4969132756c6a37b469b02f5419,5.399747797923079,5.409999999999999,-0.01025220207692,51,42,10,2.0,0.0,0.2119558391749623,0.3727889829857495,0.11,0,0,0,0,0,0,0,,,,,,,,10117.502414867535,74150.71652526717,38406.19154431098,119771.20774403884,98079.96501806953,16700.825646955396,67743.98405533843,12054.503818305246,51771.58470188745,18356.104979144522,0
0x202f88bfffc39c9d3794df28a4261d5b536eb37b,0.22539444,0.2309908085367951,-0.0055963685367951,6,5,1,0.22539444,0.0005,0.0760642080894658,0.0895244193604351,0.055,25,20,5,0,0,100,0,0.2,0.8,0.0,0.8,0.2,0.0,0.0,10120.096459978251,74153.20721894341,38408.30029862415,119773.73795082558,98081.4413583833,16703.355568213574,67746.5142038052,12057.033080424098,51774.09612049677,18358.634202171215,0
